Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","004","Afghanistan","61212","Confidence interval: Upper bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","79.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","7.5","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","004","Afghanistan","61321","Confidence interval: Lower bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","6.7","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","004","Afghanistan","61322","Confidence interval: Upper bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","8.4","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","2.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61321","Confidence interval: Lower bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61322","Confidence interval: Upper bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","2.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61321","Confidence interval: Lower bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","3.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61322","Confidence interval: Upper bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","4.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","24","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","004","Afghanistan","61321","Confidence interval: Lower bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","22.9","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","004","Afghanistan","61322","Confidence interval: Upper bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","25.1","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","6.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61321","Confidence interval: Lower bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","6.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61322","Confidence interval: Upper bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","7.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","7.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61321","Confidence interval: Lower bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","7.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","61322","Confidence interval: Upper bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","8.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6121","Valeur","21025","Pourcentage des enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (%)","2019","2019","%","36.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210250","Nombre d'enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (millions)","2019","2019","millions","2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6121","Valeur","21041","Prévalence de l'excès pondéral chez l’enfant de moins de 5 ans (estimation modélisée) (%)","2019","2019","%","4.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210410","Nombre d'enfants de moins de 5 ans présentant un excès pondéral (estimation modélisée) (millions)","2019","2019","millions","0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6121","Valeur","21043","Prévalence de l'anémie chez la femme en âge de procréer (15-49 ans)","2019","2019","%","42.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6132","Valeur","210430","Nombre de femmes en âge de procréer (15-49 ans) anémiques (millions)","2019","2019","millions","3.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","004","Afghanistan","6121","Valeur","21044","Prévalence de l'allaitement exclusif au sein du nourrisson de 0 à 5 mois","2019","2019","%","","","",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","6.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","3.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","7.5","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61211","Confidence interval: Lower bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","6.8","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61212","Confidence interval: Upper bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","8.1","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","16.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61211","Confidence interval: Lower bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","12.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61212","Confidence interval: Upper bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","19.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61211","Confidence interval: Lower bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","17.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61212","Confidence interval: Upper bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","24.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","18.2","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61211","Confidence interval: Lower bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","17.1","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61212","Confidence interval: Upper bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","19.3","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","38.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61211","Confidence interval: Lower bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","33.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61212","Confidence interval: Upper bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","44","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","46.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61211","Confidence interval: Lower bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","41.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61212","Confidence interval: Upper bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","51.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","4.4","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61321","Confidence interval: Lower bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","4","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61322","Confidence interval: Upper bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","4.7","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","3.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61321","Confidence interval: Lower bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","2.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61322","Confidence interval: Upper bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","4.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61321","Confidence interval: Lower bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","3.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61322","Confidence interval: Upper bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","5.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","10.7","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61321","Confidence interval: Lower bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","10","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61322","Confidence interval: Upper bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","11.3","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","7.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61321","Confidence interval: Lower bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","6.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61322","Confidence interval: Upper bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","8.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61321","Confidence interval: Lower bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","8.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","61322","Confidence interval: Upper bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","11.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","21025","Pourcentage des enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (%)","2019","2019","%","23.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210250","Nombre d'enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (millions)","2019","2019","millions","1.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","21041","Prévalence de l'excès pondéral chez l’enfant de moins de 5 ans (estimation modélisée) (%)","2019","2019","%","12.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210410","Nombre d'enfants de moins de 5 ans présentant un excès pondéral (estimation modélisée) (millions)","2019","2019","millions","0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","21043","Prévalence de l'anémie chez la femme en âge de procréer (15-49 ans)","2019","2019","%","30.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6132","Valeur","210430","Nombre de femmes en âge de procréer (15-49 ans) anémiques (millions)","2019","2019","millions","4.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","710","Afrique du Sud","6121","Valeur","21044","Prévalence de l'allaitement exclusif au sein du nourrisson de 0 à 5 mois","2019","2019","%","","","",""
"FS","Données de la sécurité alimentaire","008","Albanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20182020","2018-2020","%","4.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","8.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61211","Confidence interval: Lower bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","7.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61212","Confidence interval: Upper bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","10.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","7.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61211","Confidence interval: Lower bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","5.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61212","Confidence interval: Upper bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","9.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","9.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61211","Confidence interval: Lower bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","7.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61212","Confidence interval: Upper bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","11.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","33.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61211","Confidence interval: Lower bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","30.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61212","Confidence interval: Upper bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20182020","2018-2020","%","36.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6121","Valeur","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","29.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61211","Confidence interval: Lower bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","25.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61212","Confidence interval: Upper bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","33.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6121","Valeur","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","36","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61211","Confidence interval: Lower bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","32.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61212","Confidence interval: Upper bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20182020","2018-2020","%","39.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","0.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61321","Confidence interval: Lower bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","0.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61322","Confidence interval: Upper bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","0.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6132","Valeur","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","<0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61321","Confidence interval: Lower bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","<0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","61322","Confidence interval: Upper bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","008","Albanie","6132","Valeur","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20182020","2018-2020","millions","0.1","E","Valeur estimée",""
