Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","528","Pays-Bas (Royaume des)","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","3555","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","528","Pays-Bas (Royaume des)","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1020","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","528","Pays-Bas (Royaume des)","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","39","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","528","Pays-Bas (Royaume des)","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","158","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","528","Pays-Bas (Royaume des)","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1160","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","528","Pays-Bas (Royaume des)","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","59.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","209","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","175","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","34","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","34","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","0.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","353","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","13","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5072","Variation de stock","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","142","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","224","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","198","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","4.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2359","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","118","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","156","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2313","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","278","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2107","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","004","Afghanistan","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","29.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","555","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","116","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","642","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","555","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","5.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","707","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","128","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","583","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","59","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","524","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","9.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1467","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","117","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","47","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","227","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1311","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","53","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","120","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1148","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","710","Afrique du Sud","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","18.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","300","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","55","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","253","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","29","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","224","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","38.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","109","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","112","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","101","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","29.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","843","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","56","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","797","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","82","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","626","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","008","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","137.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1478","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","132","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1610","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","124","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1486","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","20.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","1614","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","1614","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","135","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","1479","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","36.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","6413","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","64","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","6446","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","533","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","5915","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","99.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","107","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1232","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1278","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","123","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1155","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","12.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","607","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","283","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","57","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","833","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","744","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","9.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2727","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","4447","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","54","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","862","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","6258","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","122","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","664","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","5473","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","51.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","54","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","69","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","68","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","1.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5072","Variation de stock","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","0.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","726","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","733","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","81","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","652","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","12.55","E","Valeur estimée"
